run_id,variant,case_set,instance_id,solved,planner_tokens_in,planner_tokens_out,planner_model,planner_params_b,planner_bpt,coder_tokens_in,coder_tokens_out,coder_model,coder_params_b,coder_bpt,reviewer_tokens_in,reviewer_tokens_out,reviewer_model,reviewer_params_b,reviewer_bpt,value_tokens_in,value_tokens_out,value_bpt,total_tokens,cost_bpt,cost_usd,mcts_iterations,steps_used,duration_s
F_c2_9b_120b_planner,F,c2,fee_rounding_001,1,1217,884,openai/openai/gpt-oss-120b,120.0,252120.0,14262,281,ollama/qwen3.5:9b,9.0,130887.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,16644,383007.0,0.0021813,18,3,102.17
F_c2_9b_120b_planner,F,c2,headline_api_001,0,590,426,openai/openai/gpt-oss-120b,120.0,121920.0,175953,4021,ollama/qwen3.5:9b,9.0,1619766.0,3158,1493,openai/openai/gpt-oss-120b,120.0,558120.0,0,0,0.0,185641,2299806.0,0.01991205,18,16,879.32
F_c2_9b_120b_planner,F,c2,incident_brief_c2_001,1,663,445,openai/openai/gpt-oss-120b,120.0,132960.0,19314,933,ollama/qwen3.5:9b,9.0,182223.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,21355,315183.0,0.0024378,18,4,132.31
F_c2_9b_120b_planner,F,c2,invoice_summary_001,1,630,504,openai/openai/gpt-oss-120b,120.0,136080.0,12056,217,ollama/qwen3.5:9b,9.0,110457.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,13407,246537.0,0.00163505,18,4,79.92
F_c2_9b_120b_planner,F,c2,label_join_001,1,1197,803,openai/openai/gpt-oss-120b,120.0,240000.0,7842,162,ollama/qwen3.5:9b,9.0,72036.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,10004,312036.0,0.00146985,18,3,82.44
F_c2_9b_120b_planner,F,c2,partner_brief_001,1,1532,955,openai/openai/gpt-oss-120b,120.0,298440.0,23095,348,ollama/qwen3.5:9b,9.0,210987.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,25930,509427.0,0.0031644999999999998,18,8,120.14
F_c2_9b_120b_planner,F,c2,profile_preview_001,0,1314,1024,openai/openai/gpt-oss-120b,120.0,280560.0,18655,593,ollama/qwen3.5:9b,9.0,173232.0,1031,399,openai/openai/gpt-oss-120b,120.0,171600.0,0,0,0.0,23016,625392.0,0.00316,18,7,200.04
F_c2_9b_120b_planner,F,c2,queue_digest_001,1,1337,938,openai/openai/gpt-oss-120b,120.0,273000.0,13922,287,ollama/qwen3.5:9b,9.0,127881.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,16484,400881.0,0.0021985999999999998,18,5,103.03
F_c2_9b_120b_planner,F,c2,ratio_guard_001,1,592,325,openai/openai/gpt-oss-120b,120.0,110040.0,9065,484,ollama/qwen3.5:9b,9.0,85941.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,10466,195981.0,0.0012629000000000002,18,3,94.94
F_c2_9b_120b_planner,F,c2,renewal_banner_001,1,1316,970,openai/openai/gpt-oss-120b,120.0,274320.0,5936,284,ollama/qwen3.5:9b,9.0,55980.0,993,483,openai/openai/gpt-oss-120b,120.0,177120.0,0,0,0.0,9982,507420.0,0.0018543499999999998,18,2,262.58
F_c2_9b_120b_planner,F,c2,retry_slot_001,1,1211,875,openai/openai/gpt-oss-120b,120.0,250320.0,8293,248,ollama/qwen3.5:9b,9.0,76869.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,10627,327189.0,0.0015731500000000002,18,3,91.27
F_c2_9b_120b_planner,F,c2,shipment_digest_001,1,1511,776,openai/openai/gpt-oss-120b,120.0,274440.0,11701,301,ollama/qwen3.5:9b,9.0,108018.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,14289,382458.0,0.0019075000000000003,18,4,95.7
F_c2_9b_120b_planner,F,c2,sprint_rollup_001,1,649,489,openai/openai/gpt-oss-120b,120.0,136560.0,8777,227,ollama/qwen3.5:9b,9.0,81036.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,10142,217596.0,0.0013025,18,3,77.38
F_c2_9b_120b_planner,F,c2,tag_visibility_001,1,584,341,openai/openai/gpt-oss-120b,120.0,111000.0,11103,229,ollama/qwen3.5:9b,9.0,101988.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,12257,212988.0,0.00143685,18,4,77.5
F_c2_9b_120b_planner,F,c2,timeline_caption_001,0,1405,924,openai/openai/gpt-oss-120b,120.0,279480.0,81536,2152,ollama/qwen3.5:9b,9.0,753192.0,4873,1674,openai/openai/gpt-oss-120b,120.0,785640.0,0,0,0.0,92564,1818312.0,0.0109769,18,18,791.01
F_c2_9b_120b_planner,F,c2,window_center_001,1,588,423,openai/openai/gpt-oss-120b,120.0,121320.0,8142,139,ollama/qwen3.5:9b,9.0,74529.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,9292,195849.0,0.00117705,18,3,73.08
F_strict_c1_9b_120b_planner,F_strict,c1,board_rollup_001,1,723,474,openai/openai/gpt-oss-120b,120.0,143640.0,12353,468,ollama/qwen3.5:9b,9.0,115389.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,14018,259029.0,0.0016983500000000002,18,4,101.36
F_strict_c1_9b_120b_planner,F_strict,c1,budget_snapshot_001,1,1557,1024,openai/openai/gpt-oss-120b,120.0,309720.0,16291,1354,ollama/qwen3.5:9b,9.0,158805.0,2595,1024,openai/openai/gpt-oss-120b,120.0,434280.0,0,0,0.0,23845,902805.0,0.0036838,18,3,362.66
F_strict_c1_9b_120b_planner,F_strict,c1,contact_card_001,0,1513,900,openai/openai/gpt-oss-120b,120.0,289560.0,65740,1368,ollama/qwen3.5:9b,9.0,603972.0,1762,478,openai/openai/gpt-oss-120b,120.0,268800.0,0,0,0.0,71761,1162332.0,0.00809725,18,18,325.95
F_strict_c1_9b_120b_planner,F_strict,c1,digest_preview_001,0,1657,1024,openai/openai/gpt-oss-120b,120.0,321720.0,33682,844,ollama/qwen3.5:9b,9.0,310734.0,1859,495,openai/openai/gpt-oss-120b,120.0,282480.0,0,0,0.0,39561,914934.0,0.004933600000000001,18,8,327.17
F_strict_c1_9b_120b_planner,F_strict,c1,incident_brief_001,1,1607,995,openai/openai/gpt-oss-120b,120.0,312240.0,20356,1026,ollama/qwen3.5:9b,9.0,192438.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,23984,504678.0,0.00302755,18,5,154.44
F_strict_c1_9b_120b_planner,F_strict,c1,invoice_footer_001,1,1325,1005,openai/openai/gpt-oss-120b,120.0,279600.0,12167,812,ollama/qwen3.5:9b,9.0,116811.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,15309,396411.0,0.0021402500000000002,18,4,132.61
F_strict_c1_9b_120b_planner,F_strict,c1,label_formatter_001,1,1271,1024,openai/openai/gpt-oss-120b,120.0,275400.0,42996,2046,ollama/qwen3.5:9b,9.0,405378.0,703,208,openai/openai/gpt-oss-120b,120.0,109320.0,0,0,0.0,48248,790098.0,0.005641800000000001,18,7,551.19
F_strict_c1_9b_120b_planner,F_strict,c1,median_window_001,1,602,414,openai/openai/gpt-oss-120b,120.0,121920.0,10626,334,ollama/qwen3.5:9b,9.0,98640.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,11976,220560.0,0.0014514,18,3,80.44
F_strict_c1_9b_120b_planner,F_strict,c1,milestone_rollup_001,1,650,424,openai/openai/gpt-oss-120b,120.0,128880.0,24117,841,ollama/qwen3.5:9b,9.0,224622.0,438,213,openai/openai/gpt-oss-120b,120.0,78120.0,0,0,0.0,26683,431622.0,0.0030832500000000005,18,5,150.02
F_strict_c1_9b_120b_planner,F_strict,c1,nested_app_001,0,734,491,openai/openai/gpt-oss-120b,120.0,147000.0,16958,575,ollama/qwen3.5:9b,9.0,157797.0,1377,699,openai/openai/gpt-oss-120b,120.0,249120.0,0,0,0.0,20834,553917.0,0.0028126999999999996,18,6,291.27
F_strict_c1_9b_120b_planner,F_strict,c1,owner_recap_001,1,1835,893,openai/openai/gpt-oss-120b,120.0,327360.0,29658,530,ollama/qwen3.5:9b,9.0,271692.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,32916,599052.0,0.00385635,18,9,116.22
F_strict_c1_9b_120b_planner,F_strict,c1,owner_sort_001,1,613,339,openai/openai/gpt-oss-120b,120.0,114240.0,11389,335,ollama/qwen3.5:9b,9.0,105516.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,12676,219756.0,0.0014845000000000001,18,4,77.61
F_strict_c1_9b_120b_planner,F_strict,c1,priority_snapshot_001,0,679,499,openai/openai/gpt-oss-120b,120.0,141360.0,11346,288,ollama/qwen3.5:9b,9.0,104706.0,930,352,openai/openai/gpt-oss-120b,120.0,153840.0,0,0,0.0,14094,399906.0,0.0019297500000000003,18,4,116.78
F_strict_c1_9b_120b_planner,F_strict,c1,renewal_preview_001,1,1455,1024,openai/openai/gpt-oss-120b,120.0,297480.0,8638,303,ollama/qwen3.5:9b,9.0,80469.0,1307,416,openai/openai/gpt-oss-120b,120.0,206760.0,0,0,0.0,13143,584709.0,0.0021875500000000003,18,3,331.81
F_strict_c1_9b_120b_planner,F_strict,c1,risk_score_001,1,610,461,openai/openai/gpt-oss-120b,120.0,128520.0,20901,620,ollama/qwen3.5:9b,9.0,193689.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,22592,322209.0,0.0025512,18,4,98.63
F_strict_c1_9b_120b_planner,F_strict,c1,shipment_preview_001,0,1785,1024,openai/openai/gpt-oss-120b,120.0,337080.0,71033,852,ollama/qwen3.5:9b,9.0,646965.0,3354,1177,openai/openai/gpt-oss-120b,120.0,543720.0,0,0,0.0,79225,1527765.0,0.00932255,18,16,317.06
F_strict_c1_9b_120b_planner,F_strict,c1,simple_mean_bug_001,1,641,321,openai/openai/gpt-oss-120b,120.0,115440.0,8837,153,ollama/qwen3.5:9b,9.0,80910.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,9952,196350.0,0.0011954,18,3,63.83
F_strict_c1_9b_120b_planner,F_strict,c1,status_slug_001,1,608,290,openai/openai/gpt-oss-120b,120.0,107760.0,8147,275,ollama/qwen3.5:9b,9.0,75798.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,9320,183558.0,0.00112115,18,3,71.8
F_strict_c1_9b_120b_planner,F_strict,c1,team_digest_001,1,641,422,openai/openai/gpt-oss-120b,120.0,127560.0,14486,474,ollama/qwen3.5:9b,9.0,134640.0,445,228,openai/openai/gpt-oss-120b,120.0,80760.0,0,0,0.0,16696,342960.0,0.0020726,18,5,133.2
F_strict_c1_9b_120b_planner,F_strict,c1,workspace_digest_001,0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,ollama/qwen3.5:9b,9.0,0.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,0,0.0,0.0,0,0,2.82
F_strict_c2_9b_120b_planner,F_strict,c2,assignee_board_001,0,655,434,openai/openai/gpt-oss-120b,120.0,130680.0,81281,1543,ollama/qwen3.5:9b,9.0,745416.0,3850,1935,openai/openai/gpt-oss-120b,120.0,694200.0,0,0,0.0,89698,1570296.0,0.010456700000000001,18,18,470.22
F_strict_c2_9b_120b_planner,F_strict,c2,campaign_header_001,0,1504,882,openai/openai/gpt-oss-120b,120.0,286320.0,69660,2197,ollama/qwen3.5:9b,9.0,646713.0,2149,687,openai/openai/gpt-oss-120b,120.0,340320.0,0,0,0.0,77079,1273353.0,0.008784900000000002,18,18,432.77
F_strict_c2_9b_120b_planner,F_strict,c2,comment_highlight_001,1,658,393,openai/openai/gpt-oss-120b,120.0,126120.0,12037,344,ollama/qwen3.5:9b,9.0,111429.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,13432,237549.0,0.0015898,18,4,81.01
F_strict_c2_9b_120b_planner,F_strict,c2,dispatch_preview_001,0,639,464,openai/openai/gpt-oss-120b,120.0,132360.0,13796,617,ollama/qwen3.5:9b,9.0,129717.0,1555,584,openai/openai/gpt-oss-120b,120.0,256680.0,0,0,0.0,17655,518757.0,0.0024300500000000004,18,5,321.38
F_strict_c2_9b_120b_planner,F_strict,c2,fee_rounding_001,1,596,398,openai/openai/gpt-oss-120b,120.0,119280.0,7965,206,ollama/qwen3.5:9b,9.0,73539.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,9165,192819.0,0.0011556,18,3,73.06
F_strict_c2_9b_120b_planner,F_strict,c2,headline_api_001,0,590,444,openai/openai/gpt-oss-120b,120.0,124080.0,144463,5542,ollama/qwen3.5:9b,9.0,1350045.0,1814,495,openai/openai/gpt-oss-120b,120.0,277080.0,0,0,0.0,153348,1751205.0,0.0162016,18,18,519.89
F_strict_c2_9b_120b_planner,F_strict,c2,incident_brief_c2_001,1,663,497,openai/openai/gpt-oss-120b,120.0,139200.0,16251,562,ollama/qwen3.5:9b,9.0,151317.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,17973,290517.0,0.00210705,18,3,103.31
F_strict_c2_9b_120b_planner,F_strict,c2,invoice_summary_001,1,630,441,openai/openai/gpt-oss-120b,120.0,128520.0,12411,215,ollama/qwen3.5:9b,9.0,113634.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,13697,242154.0,0.0016324500000000001,18,4,68.2
F_strict_c2_9b_120b_planner,F_strict,c2,label_join_001,1,586,373,openai/openai/gpt-oss-120b,120.0,115080.0,7918,162,ollama/qwen3.5:9b,9.0,72720.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,9039,187800.0,0.0011278,18,3,67.44
F_strict_c2_9b_120b_planner,F_strict,c2,partner_brief_001,1,656,381,openai/openai/gpt-oss-120b,120.0,124440.0,32065,612,ollama/qwen3.5:9b,9.0,294093.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,33714,418533.0,0.0036253,18,8,110.34
F_strict_c2_9b_120b_planner,F_strict,c2,profile_preview_001,0,1390,986,openai/openai/gpt-oss-120b,120.0,285120.0,18599,549,ollama/qwen3.5:9b,9.0,172332.0,1058,448,openai/openai/gpt-oss-120b,120.0,180720.0,0,0,0.0,23030,638172.0,0.00316985,18,7,222.85
F_strict_c2_9b_120b_planner,F_strict,c2,queue_digest_001,1,1536,1024,openai/openai/gpt-oss-120b,120.0,307200.0,11314,258,ollama/qwen3.5:9b,9.0,104148.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,14132,411348.0,0.0020149,18,4,92.95
F_strict_c2_9b_120b_planner,F_strict,c2,ratio_guard_001,1,592,464,openai/openai/gpt-oss-120b,120.0,126720.0,20771,1048,ollama/qwen3.5:9b,9.0,196371.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,22875,323091.0,0.0026014999999999996,18,4,120.8
F_strict_c2_9b_120b_planner,F_strict,c2,renewal_banner_001,0,1434,904,openai/openai/gpt-oss-120b,120.0,280560.0,71101,897,ollama/qwen3.5:9b,9.0,647982.0,1341,412,openai/openai/gpt-oss-120b,120.0,210360.0,0,0,0.0,76089,1138902.0,0.008450500000000001,18,18,293.56
F_strict_c2_9b_120b_planner,F_strict,c2,retry_slot_001,1,1211,909,openai/openai/gpt-oss-120b,120.0,254400.0,8261,248,ollama/qwen3.5:9b,9.0,76581.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,10629,330981.0,0.00159035,18,3,84.01
F_strict_c2_9b_120b_planner,F_strict,c2,shipment_digest_001,1,1514,910,openai/openai/gpt-oss-120b,120.0,290880.0,11841,305,ollama/qwen3.5:9b,9.0,109314.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,14570,400194.0,0.0020029500000000003,18,4,92.01
F_strict_c2_9b_120b_planner,F_strict,c2,sprint_rollup_001,1,649,407,openai/openai/gpt-oss-120b,120.0,126720.0,16892,312,ollama/qwen3.5:9b,9.0,154836.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,18260,281556.0,0.00207755,18,6,79.02
F_strict_c2_9b_120b_planner,F_strict,c2,tag_visibility_001,1,584,371,openai/openai/gpt-oss-120b,120.0,114600.0,10469,248,ollama/qwen3.5:9b,9.0,96453.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,11672,211053.0,0.0013943000000000002,18,4,71.25
F_strict_c2_9b_120b_planner,F_strict,c2,timeline_caption_001,0,1428,1024,openai/openai/gpt-oss-120b,120.0,294240.0,71084,643,ollama/qwen3.5:9b,9.0,645543.0,1558,578,openai/openai/gpt-oss-120b,120.0,256320.0,0,0,0.0,76315,1196103.0,0.00861395,18,18,217.81
F_strict_c2_9b_120b_planner,F_strict,c2,window_center_001,1,588,313,openai/openai/gpt-oss-120b,120.0,108120.0,8130,140,ollama/qwen3.5:9b,9.0,74430.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,9171,182550.0,0.0011099999999999999,18,3,66.32
F_strict_c3_9b_120b_planner,F_strict,c3,alert_subject_001,0,1465,1024,openai/openai/gpt-oss-120b,120.0,298680.0,67332,1553,ollama/qwen3.5:9b,9.0,619965.0,1525,614,openai/openai/gpt-oss-120b,120.0,256680.0,0,0,0.0,73513,1175325.0,0.00839745,18,18,293.85
F_strict_c3_9b_120b_planner,F_strict,c3,backlog_health_medium_c3_001,1,670,405,openai/openai/gpt-oss-120b,120.0,129000.0,8828,230,ollama/qwen3.5:9b,9.0,81522.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,10133,210522.0,0.0012608,18,3,73.16
F_strict_c3_9b_120b_planner,F_strict,c3,c3_banner_trim_001,1,588,333,openai/openai/gpt-oss-120b,120.0,110520.0,8022,180,ollama/qwen3.5:9b,9.0,73818.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,9123,184338.0,0.0011172,18,3,73.52
F_strict_c3_9b_120b_planner,F_strict,c3,c3_clamp_floor_001,1,596,466,openai/openai/gpt-oss-120b,120.0,127440.0,8053,216,ollama/qwen3.5:9b,9.0,74421.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,9331,201861.0,0.0012067,18,3,66.88
F_strict_c3_9b_120b_planner,F_strict,c3,c3_csv_count_001,1,593,323,openai/openai/gpt-oss-120b,120.0,109920.0,7934,177,ollama/qwen3.5:9b,9.0,72999.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,9027,182919.0,0.0011027,18,3,62.72
F_strict_c3_9b_120b_planner,F_strict,c3,c3_eta_label_001,1,585,373,openai/openai/gpt-oss-120b,120.0,114960.0,14235,450,ollama/qwen3.5:9b,9.0,132165.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,15643,247125.0,0.00180255,18,3,91.2
F_strict_c3_9b_120b_planner,F_strict,c3,c3_initials_join_001,1,593,421,openai/openai/gpt-oss-120b,120.0,121680.0,32317,513,ollama/qwen3.5:9b,9.0,295470.0,2895,940,openai/openai/gpt-oss-120b,120.0,460200.0,0,0,0.0,37679,877350.0,0.00464845,18,9,359.85
F_strict_c3_9b_120b_planner,F_strict,c3,c3_slug_tail_001,1,591,458,openai/openai/gpt-oss-120b,120.0,125880.0,7898,176,ollama/qwen3.5:9b,9.0,72666.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,9123,198546.0,0.00117965,18,3,78.25
F_strict_c3_9b_120b_planner,F_strict,c3,c3_title_case_001,0,593,373,openai/openai/gpt-oss-120b,120.0,115920.0,42493,1392,ollama/qwen3.5:9b,9.0,394965.0,2908,1232,openai/openai/gpt-oss-120b,120.0,496800.0,0,0,0.0,48991,1007685.0,0.00594625,18,11,452.39
F_strict_c3_9b_120b_planner,F_strict,c3,escalation_caption_001,1,1267,952,openai/openai/gpt-oss-120b,120.0,266280.0,35415,861,ollama/qwen3.5:9b,9.0,326484.0,1887,746,openai/openai/gpt-oss-120b,120.0,315960.0,0,0,0.0,41128,908724.0,0.00516255,18,10,268.17
F_strict_c3_9b_120b_planner,F_strict,c3,invoice_alerts_medium_c3_001,1,1367,967,openai/openai/gpt-oss-120b,120.0,280080.0,8722,228,ollama/qwen3.5:9b,9.0,80550.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,11284,360630.0,0.00169165,18,3,91.65
F_strict_c3_9b_120b_planner,F_strict,c3,ledger_preview_001,1,622,444,openai/openai/gpt-oss-120b,120.0,127920.0,10717,392,ollama/qwen3.5:9b,9.0,99981.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,12175,227901.0,0.0014902000000000001,18,4,85.3
F_strict_c3_9b_120b_planner,F_strict,c3,oncall_brief_medium_c3_001,1,1570,815,openai/openai/gpt-oss-120b,120.0,286200.0,12040,276,ollama/qwen3.5:9b,9.0,110844.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,14701,397044.0,0.0019699,18,4,87.36
F_strict_c3_9b_120b_planner,F_strict,c3,quota_snapshot_medium_c3_001,1,672,368,openai/openai/gpt-oss-120b,120.0,124800.0,14038,292,ollama/qwen3.5:9b,9.0,128970.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,15370,253770.0,0.0017692,18,5,74.55
F_strict_c3_9b_120b_planner,F_strict,c3,release_notes_medium_c3_001,1,1613,1024,openai/openai/gpt-oss-120b,120.0,316440.0,13357,349,ollama/qwen3.5:9b,9.0,123354.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,16343,439794.0,0.0022443999999999997,18,4,106.65
F_strict_c3_9b_120b_planner,F_strict,c3,roster_signature_001,1,1505,857,openai/openai/gpt-oss-120b,120.0,283440.0,42957,1380,ollama/qwen3.5:9b,9.0,399033.0,2043,504,openai/openai/gpt-oss-120b,120.0,305640.0,0,0,0.0,49246,988113.0,0.0058515,18,10,338.0
F_strict_c3_9b_120b_planner,F_strict,c3,segment_badge_001,1,619,448,openai/openai/gpt-oss-120b,120.0,128040.0,51439,1262,ollama/qwen3.5:9b,9.0,474309.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,53768,602349.0,0.00569485,18,13,149.4
F_strict_c3_9b_120b_planner,F_strict,c3,ticket_digest_medium_c3_001,1,1373,965,openai/openai/gpt-oss-120b,120.0,280560.0,14175,302,ollama/qwen3.5:9b,9.0,130293.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,16815,410853.0,0.00224775,18,5,93.34
F_strict_c3_9b_120b_planner,F_strict,c3,transfer_digest_001,0,1314,981,openai/openai/gpt-oss-120b,120.0,275400.0,209531,5286,ollama/qwen3.5:9b,9.0,1933353.0,3878,1172,openai/openai/gpt-oss-120b,120.0,606000.0,0,0,0.0,222162,2814753.0,0.023816600000000004,18,18,711.43
F_strict_c3_9b_120b_planner,F_strict,c3,uptime_rollup_medium_c3_001,1,1379,898,openai/openai/gpt-oss-120b,120.0,273240.0,20842,364,ollama/qwen3.5:9b,9.0,190854.0,0,0,openai/openai/gpt-oss-120b,120.0,0.0,0,0,0.0,23483,464094.0,0.00288445,18,7,98.5
G_c1_9b_hindsight,G,c1,board_rollup_001,1,694,198,ollama/qwen3.5:9b,9.0,8028.0,11939,463,ollama/qwen3.5:9b,9.0,111618.0,0,0,ollama/qwen3.5:9b,9.0,0.0,0,0,0.0,13294,119646.0,0.00136245,18,4,109.33
G_c1_9b_hindsight,G,c1,budget_snapshot_001,0,738,190,ollama/qwen3.5:9b,9.0,8352.0,71064,804,ollama/qwen3.5:9b,9.0,646812.0,2482,281,ollama/qwen3.5:9b,9.0,24867.0,0,0,0.0,75559,680031.0,0.00761965,18,18,299.67
G_c1_9b_hindsight,G,c1,contact_card_001,1,643,197,ollama/qwen3.5:9b,9.0,7560.0,23104,796,ollama/qwen3.5:9b,9.0,215100.0,930,144,ollama/qwen3.5:9b,9.0,9666.0,0,0,0.0,25814,232326.0,0.00263825,18,6,121.69
G_c1_9b_hindsight,G,c1,digest_preview_001,0,797,346,ollama/qwen3.5:9b,9.0,10287.0,92176,1310,ollama/qwen3.5:9b,9.0,841374.0,1951,240,ollama/qwen3.5:9b,9.0,19719.0,0,0,0.0,96820,871380.0,0.0097768,18,18,300.66
G_c1_9b_hindsight,G,c1,incident_brief_001,1,769,237,ollama/qwen3.5:9b,9.0,9054.0,19577,1262,ollama/qwen3.5:9b,9.0,187551.0,0,0,ollama/qwen3.5:9b,9.0,0.0,0,0,0.0,21845,196605.0,0.00225945,18,6,132.76
G_c1_9b_hindsight,G,c1,invoice_footer_001,1,626,227,ollama/qwen3.5:9b,9.0,7677.0,45247,966,ollama/qwen3.5:9b,9.0,415917.0,0,0,ollama/qwen3.5:9b,9.0,0.0,0,0,0.0,47066,423594.0,0.00476625,18,10,141.39
G_c1_9b_hindsight,G,c1,label_formatter_001,1,597,156,ollama/qwen3.5:9b,9.0,6777.0,18804,910,ollama/qwen3.5:9b,9.0,177426.0,0,0,ollama/qwen3.5:9b,9.0,0.0,0,0,0.0,20467,184203.0,0.0021000000000000003,18,4,110.94
G_c1_9b_hindsight,G,c1,median_window_001,1,575,160,ollama/qwen3.5:9b,9.0,6615.0,8193,305,ollama/qwen3.5:9b,9.0,76482.0,0,0,ollama/qwen3.5:9b,9.0,0.0,0,0,0.0,9233,83097.0,0.00094655,18,3,69.97
G_c1_9b_hindsight,G,c1,milestone_rollup_001,0,0,0,ollama/qwen3.5:9b,9.0,0.0,0,0,ollama/qwen3.5:9b,9.0,0.0,0,0,ollama/qwen3.5:9b,9.0,0.0,0,0,0.0,0,0.0,0.0,0,0,2.81
G_c1_9b_hindsight,G,c1,nested_app_001,1,705,202,ollama/qwen3.5:9b,9.0,8163.0,25432,923,ollama/qwen3.5:9b,9.0,237195.0,0,0,ollama/qwen3.5:9b,9.0,0.0,0,0,0.0,27262,245358.0,0.00278245,18,5,114.76
G_c1_9b_hindsight,G,c1,owner_recap_001,1,818,259,ollama/qwen3.5:9b,9.0,9693.0,35226,782,ollama/qwen3.5:9b,9.0,324072.0,0,0,ollama/qwen3.5:9b,9.0,0.0,0,0,0.0,37085,333765.0,0.0037605500000000005,18,9,121.4
G_c1_9b_hindsight,G,c1,owner_sort_001,1,586,194,ollama/qwen3.5:9b,9.0,7020.0,13042,356,ollama/qwen3.5:9b,9.0,120582.0,0,0,ollama/qwen3.5:9b,9.0,0.0,0,0,0.0,14178,127602.0,0.0014453,18,3,82.5
G_c1_9b_hindsight,G,c1,priority_snapshot_001,0,652,178,ollama/qwen3.5:9b,9.0,7470.0,17247,346,ollama/qwen3.5:9b,9.0,158337.0,945,158,ollama/qwen3.5:9b,9.0,9927.0,0,0,0.0,19526,175734.0,0.0019867,18,6,116.72
G_c1_9b_hindsight,G,c1,renewal_preview_001,1,689,249,ollama/qwen3.5:9b,9.0,8442.0,21951,755,ollama/qwen3.5:9b,9.0,204354.0,1192,153,ollama/qwen3.5:9b,9.0,12105.0,0,0,0.0,24989,224901.0,0.00255675,18,6,241.57
G_c1_9b_hindsight,G,c1,risk_score_001,1,583,169,ollama/qwen3.5:9b,9.0,6768.0,8704,154,ollama/qwen3.5:9b,9.0,79722.0,0,0,ollama/qwen3.5:9b,9.0,0.0,0,0,0.0,9610,86490.0,0.00097715,18,3,65.05
