run_id,variant,case_set,instance_id,solved,steps_used,effective_steps,tree_nodes,steps_allowed,solve_fraction,total_tokens,cost_bpt,stopped_reason
F_c2_9b_120b_planner,F,c2,headline_api_001,0,34,39,39,18,1.8889,329284,2299806.0,reviewer_rejected
F_c2_9b_120b_planner,F,c2,incident_brief_c2_001,1,4,5,5,18,0.2222,21355,315183.0,auto_finalized
F_c2_9b_120b_planner,F,c2,invoice_summary_001,1,4,5,5,18,0.2222,13407,246537.0,auto_finalized
F_c2_9b_120b_planner,F,c2,label_join_001,1,3,4,4,18,0.1667,10004,312036.0,auto_finalized
F_c2_9b_120b_planner,F,c2,partner_brief_001,1,8,9,9,18,0.4444,25930,509427.0,auto_finalized
F_c2_9b_120b_planner,F,c2,profile_preview_001,0,14,16,16,18,0.7778,41041,625392.0,reviewer_rejected
F_c2_9b_120b_planner,F,c2,queue_digest_001,1,5,6,6,18,0.2778,16484,400881.0,auto_finalized
F_c2_9b_120b_planner,F,c2,ratio_guard_001,1,3,4,4,18,0.1667,10466,195981.0,auto_finalized
F_c2_9b_120b_planner,F,c2,renewal_banner_001,1,20,22,22,18,1.1111,76434,507420.0,auto_finalized
F_c2_9b_120b_planner,F,c2,retry_slot_001,1,3,4,4,18,0.1667,10627,327189.0,auto_finalized
F_c2_9b_120b_planner,F,c2,shipment_digest_001,1,4,5,5,18,0.2222,14289,382458.0,auto_finalized
F_c2_9b_120b_planner,F,c2,sprint_rollup_001,1,3,4,4,18,0.1667,10142,217596.0,auto_finalized
F_c2_9b_120b_planner,F,c2,tag_visibility_001,1,4,5,5,18,0.2222,12257,212988.0,auto_finalized
F_c2_9b_120b_planner,F,c2,timeline_caption_001,0,35,39,39,18,1.9444,201163,1818312.0,reviewer_rejected
F_c2_9b_120b_planner,F,c2,window_center_001,1,3,4,4,18,0.1667,9292,195849.0,auto_finalized
F_strict_c1_9b_120b_planner,F_strict,c1,board_rollup_001,1,4,5,5,18,0.2222,14018,259029.0,auto_finalized
F_strict_c1_9b_120b_planner,F_strict,c1,budget_snapshot_001,1,21,23,23,18,1.1667,91707,902805.0,auto_finalized
F_strict_c1_9b_120b_planner,F_strict,c1,contact_card_001,0,36,38,38,18,2.0000,142196,1162332.0,reviewer_rejected
F_strict_c1_9b_120b_planner,F_strict,c1,digest_preview_001,0,26,28,28,18,1.4444,133947,914934.0,reviewer_rejected
F_strict_c1_9b_120b_planner,F_strict,c1,incident_brief_001,1,5,6,6,18,0.2778,23984,504678.0,auto_finalized
F_strict_c1_9b_120b_planner,F_strict,c1,invoice_footer_001,1,4,5,5,18,0.2222,15309,396411.0,auto_finalized
F_strict_c1_9b_120b_planner,F_strict,c1,label_formatter_001,1,21,23,23,18,1.1667,167048,790098.0,auto_finalized
F_strict_c1_9b_120b_planner,F_strict,c1,median_window_001,1,3,4,4,18,0.1667,11976,220560.0,auto_finalized
F_strict_c1_9b_120b_planner,F_strict,c1,milestone_rollup_001,1,9,11,11,18,0.5000,38123,431622.0,auto_finalized
F_strict_c1_9b_120b_planner,F_strict,c1,nested_app_001,0,24,26,26,18,1.3333,107294,553917.0,reviewer_rejected
F_strict_c1_9b_120b_planner,F_strict,c1,owner_recap_001,1,9,10,10,18,0.5000,32916,599052.0,auto_finalized
F_strict_c1_9b_120b_planner,F_strict,c1,owner_sort_001,1,4,5,5,18,0.2222,12676,219756.0,auto_finalized
F_strict_c1_9b_120b_planner,F_strict,c1,priority_snapshot_001,0,8,10,10,18,0.4444,26116,399906.0,reviewer_rejected
F_strict_c1_9b_120b_planner,F_strict,c1,renewal_preview_001,1,17,26,26,18,0.9444,145426,584709.0,auto_finalized
F_strict_c1_9b_120b_planner,F_strict,c1,risk_score_001,1,4,5,5,18,0.2222,22592,322209.0,auto_finalized
F_strict_c1_9b_120b_planner,F_strict,c1,shipment_preview_001,0,34,39,39,18,1.8889,148772,1527765.0,reviewer_rejected
F_strict_c1_9b_120b_planner,F_strict,c1,simple_mean_bug_001,1,3,4,4,18,0.1667,9952,196350.0,auto_finalized
F_strict_c1_9b_120b_planner,F_strict,c1,status_slug_001,1,3,4,4,18,0.1667,9320,183558.0,auto_finalized
F_strict_c1_9b_120b_planner,F_strict,c1,team_digest_001,1,9,11,11,18,0.5000,28747,342960.0,auto_finalized
F_strict_c1_9b_120b_planner,F_strict,c1,workspace_digest_001,0,0,0,0,0,,0,0.0,
F_strict_c2_9b_120b_planner,F_strict,c2,assignee_board_001,0,36,38,38,18,2.0000,193284,1570296.0,reviewer_rejected
F_strict_c2_9b_120b_planner,F_strict,c2,campaign_header_001,0,36,38,38,18,2.0000,151459,1273353.0,reviewer_rejected
F_strict_c2_9b_120b_planner,F_strict,c2,comment_highlight_001,1,4,5,5,18,0.2222,13432,237549.0,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,dispatch_preview_001,0,23,25,25,18,1.2778,103589,518757.0,reviewer_rejected
F_strict_c2_9b_120b_planner,F_strict,c2,fee_rounding_001,1,3,4,4,18,0.1667,9165,192819.0,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,headline_api_001,0,26,28,28,18,1.4444,179891,1751205.0,reviewer_rejected
F_strict_c2_9b_120b_planner,F_strict,c2,incident_brief_c2_001,1,3,4,4,18,0.1667,17973,290517.0,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,invoice_summary_001,1,4,5,5,18,0.2222,13697,242154.0,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,label_join_001,1,3,4,4,18,0.1667,9039,187800.0,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,partner_brief_001,1,8,9,9,18,0.4444,33714,418533.0,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,profile_preview_001,0,18,20,20,18,1.0000,61763,638172.0,reviewer_rejected
F_strict_c2_9b_120b_planner,F_strict,c2,queue_digest_001,1,4,5,5,18,0.2222,14132,411348.0,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,ratio_guard_001,1,4,5,5,18,0.2222,22875,323091.0,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,renewal_banner_001,0,36,38,38,18,2.0000,152923,1138902.0,reviewer_rejected
F_strict_c2_9b_120b_planner,F_strict,c2,retry_slot_001,1,3,4,4,18,0.1667,10629,330981.0,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,shipment_digest_001,1,4,5,5,18,0.2222,14570,400194.0,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,sprint_rollup_001,1,6,7,7,18,0.3333,18260,281556.0,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,tag_visibility_001,1,4,5,5,18,0.2222,11672,211053.0,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,timeline_caption_001,0,26,28,28,18,1.4444,97722,1196103.0,reviewer_rejected
F_strict_c2_9b_120b_planner,F_strict,c2,window_center_001,1,3,4,4,18,0.1667,9171,182550.0,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,alert_subject_001,0,24,26,26,18,1.3333,89215,1175325.0,reviewer_rejected
F_strict_c3_9b_120b_planner,F_strict,c3,backlog_health_medium_c3_001,1,3,4,4,18,0.1667,10133,210522.0,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,c3_banner_trim_001,1,3,4,4,18,0.1667,9123,184338.0,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,c3_clamp_floor_001,1,3,4,4,18,0.1667,9331,201861.0,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,c3_csv_count_001,1,3,4,4,18,0.1667,9027,182919.0,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,c3_eta_label_001,1,3,4,4,18,0.1667,15643,247125.0,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,c3_initials_join_001,1,20,31,31,18,1.1111,174313,877350.0,reviewer_rejected
F_strict_c3_9b_120b_planner,F_strict,c3,c3_slug_tail_001,1,3,4,4,18,0.1667,9123,198546.0,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,c3_title_case_001,0,25,33,33,18,1.3889,158637,1007685.0,reviewer_rejected
F_strict_c3_9b_120b_planner,F_strict,c3,escalation_caption_001,1,28,30,30,18,1.5556,108424,908724.0,reviewer_rejected
F_strict_c3_9b_120b_planner,F_strict,c3,invoice_alerts_medium_c3_001,1,3,4,4,18,0.1667,11284,360630.0,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,ledger_preview_001,1,4,5,5,18,0.2222,12175,227901.0,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,oncall_brief_medium_c3_001,1,4,5,5,18,0.2222,14701,397044.0,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,quota_snapshot_medium_c3_001,1,5,6,6,18,0.2778,15370,253770.0,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,release_notes_medium_c3_001,1,4,5,5,18,0.2222,16343,439794.0,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,roster_signature_001,1,28,30,30,18,1.5556,116843,988113.0,reviewer_rejected
F_strict_c3_9b_120b_planner,F_strict,c3,segment_badge_001,1,13,14,14,18,0.7222,53768,602349.0,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,ticket_digest_medium_c3_001,1,5,6,6,18,0.2778,16815,410853.0,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,transfer_digest_001,0,31,42,42,18,1.7222,349991,2814753.0,reviewer_rejected
F_strict_c3_9b_120b_planner,F_strict,c3,uptime_rollup_medium_c3_001,1,7,8,8,18,0.3889,23483,464094.0,auto_finalized
G_c1_9b_hindsight,G,c1,board_rollup_001,1,4,5,5,18,0.2222,13294,119646.0,auto_finalized
G_c1_9b_hindsight,G,c1,budget_snapshot_001,0,36,38,38,18,2.0000,149173,680031.0,reviewer_rejected
G_c1_9b_hindsight,G,c1,contact_card_001,1,6,7,7,18,0.3333,25814,232326.0,auto_finalized
G_c1_9b_hindsight,G,c1,digest_preview_001,0,32,34,34,18,1.7778,162871,871380.0,reviewer_rejected
G_c1_9b_hindsight,G,c1,incident_brief_001,1,6,7,7,18,0.3333,21845,196605.0,auto_finalized
G_c1_9b_hindsight,G,c1,invoice_footer_001,1,10,11,11,18,0.5556,47066,423594.0,auto_finalized
G_c1_9b_hindsight,G,c1,label_formatter_001,1,4,5,5,18,0.2222,20467,184203.0,auto_finalized
G_c1_9b_hindsight,G,c1,median_window_001,1,3,4,4,18,0.1667,9233,83097.0,auto_finalized
G_c1_9b_hindsight,G,c1,milestone_rollup_001,0,0,0,0,0,,0,0.0,
G_c1_9b_hindsight,G,c1,nested_app_001,1,5,6,6,18,0.2778,27262,245358.0,auto_finalized
G_c1_9b_hindsight,G,c1,owner_recap_001,1,9,10,10,18,0.5000,37085,333765.0,auto_finalized
G_c1_9b_hindsight,G,c1,owner_sort_001,1,3,4,4,18,0.1667,14178,127602.0,auto_finalized
G_c1_9b_hindsight,G,c1,priority_snapshot_001,0,10,12,12,18,0.5556,32012,175734.0,reviewer_rejected
G_c1_9b_hindsight,G,c1,renewal_preview_001,1,24,27,27,18,1.3333,88282,224901.0,auto_finalized
G_c1_9b_hindsight,G,c1,risk_score_001,1,3,4,4,18,0.1667,9610,86490.0,auto_finalized
G_c1_9b_hindsight,G,c1,shipment_preview_001,0,36,38,38,18,2.0000,141988,628164.0,reviewer_rejected
G_c1_9b_hindsight,G,c1,simple_mean_bug_001,1,3,4,4,18,0.1667,9698,87282.0,auto_finalized
G_c1_9b_hindsight,G,c1,status_slug_001,1,3,4,4,18,0.1667,9013,81117.0,auto_finalized
G_c1_9b_hindsight,G,c1,team_digest_001,1,4,5,5,18,0.2222,21944,197496.0,auto_finalized
G_c1_9b_hindsight,G,c1,workspace_digest_001,1,6,7,7,18,0.3333,23890,215010.0,auto_finalized
G_c2_9b_hindsight,G,c2,assignee_board_001,0,36,38,38,18,2.0000,172341,624645.0,reviewer_rejected
G_c2_9b_hindsight,G,c2,campaign_header_001,1,17,19,19,18,0.9444,87875,790875.0,auto_finalized
G_c2_9b_hindsight,G,c2,comment_highlight_001,1,4,5,5,18,0.2222,13150,118350.0,auto_finalized
G_c2_9b_hindsight,G,c2,dispatch_preview_001,0,22,24,24,18,1.2222,103447,127116.0,reviewer_rejected
G_c2_9b_hindsight,G,c2,fee_rounding_001,1,4,5,5,18,0.2222,11261,101349.0,auto_finalized
G_c2_9b_hindsight,G,c2,headline_api_001,0,24,42,42,18,1.3333,256241,1332504.0,reviewer_rejected
G_c2_9b_hindsight,G,c2,incident_brief_c2_001,1,3,4,4,18,0.1667,10155,91395.0,auto_finalized
G_c2_9b_hindsight,G,c2,invoice_summary_001,1,4,5,5,18,0.2222,13260,119340.0,auto_finalized
G_c2_9b_hindsight,G,c2,label_join_001,1,4,5,5,18,0.2222,10893,98037.0,auto_finalized
G_c2_9b_hindsight,G,c2,partner_brief_001,1,8,9,9,18,0.4444,24122,217098.0,auto_finalized
G_c2_9b_hindsight,G,c2,profile_preview_001,1,21,23,23,18,1.1667,88828,163701.0,auto_finalized
G_c2_9b_hindsight,G,c2,queue_digest_001,1,3,4,4,18,0.1667,9670,87030.0,auto_finalized
G_c2_9b_hindsight,G,c2,ratio_guard_001,1,4,5,5,18,0.2222,22425,201825.0,auto_finalized
G_c2_9b_hindsight,G,c2,renewal_banner_001,1,5,6,6,18,0.2778,14531,130779.0,auto_finalized
G_c2_9b_hindsight,G,c2,retry_slot_001,1,3,4,4,18,0.1667,9223,83007.0,auto_finalized
G_c2_9b_hindsight,G,c2,shipment_digest_001,1,4,5,5,18,0.2222,12694,114246.0,auto_finalized
G_c2_9b_hindsight,G,c2,sprint_rollup_001,1,6,7,7,18,0.3333,17792,160128.0,auto_finalized
G_c2_9b_hindsight,G,c2,tag_visibility_001,1,4,5,5,18,0.2222,11244,101196.0,auto_finalized
G_c2_9b_hindsight,G,c2,timeline_caption_001,0,36,38,38,18,2.0000,184836,634383.0,reviewer_rejected
G_c2_9b_hindsight,G,c2,window_center_001,1,3,4,4,18,0.1667,8797,79173.0,auto_finalized
G_strict_c1_9b_hindsight,G_strict,c1,board_rollup_001,1,4,5,5,18,0.2222,13289,119601.0,auto_finalized
G_strict_c1_9b_hindsight,G_strict,c1,budget_snapshot_001,0,36,38,38,18,2.0000,185263,1003419.0,reviewer_rejected
G_strict_c1_9b_hindsight,G_strict,c1,contact_card_001,0,29,31,31,18,1.6111,144494,919251.0,reviewer_rejected
G_strict_c1_9b_hindsight,G_strict,c1,digest_preview_001,0,34,36,36,18,1.8889,262366,905391.0,reviewer_rejected
G_strict_c1_9b_hindsight,G_strict,c1,incident_brief_001,1,6,7,7,18,0.3333,21668,195012.0,auto_finalized
G_strict_c1_9b_hindsight,G_strict,c1,invoice_footer_001,1,3,4,4,18,0.1667,20287,182583.0,auto_finalized
G_strict_c1_9b_hindsight,G_strict,c1,label_formatter_001,1,5,6,6,18,0.2778,27800,250200.0,auto_finalized
G_strict_c1_9b_hindsight,G_strict,c1,median_window_001,1,3,4,4,18,0.1667,16201,145809.0,auto_finalized
G_strict_c1_9b_hindsight,G_strict,c1,milestone_rollup_001,1,4,5,5,18,0.2222,22311,200799.0,auto_finalized
G_strict_c1_9b_hindsight,G_strict,c1,nested_app_001,1,13,21,21,18,0.7222,167437,1506933.0,auto_finalized
G_strict_c1_9b_hindsight,G_strict,c1,owner_recap_001,1,9,10,10,18,0.5000,37318,335862.0,auto_finalized
G_strict_c1_9b_hindsight,G_strict,c1,owner_sort_001,1,3,4,4,18,0.1667,11833,106497.0,auto_finalized
G_strict_c1_9b_hindsight,G_strict,c1,priority_snapshot_001,0,10,12,12,18,0.5556,32173,177111.0,reviewer_rejected
G_strict_c1_9b_hindsight,G_strict,c1,renewal_preview_001,1,25,27,27,18,1.3889,107959,404325.0,auto_finalized
G_strict_c1_9b_hindsight,G_strict,c1,risk_score_001,1,3,4,4,18,0.1667,9610,86490.0,auto_finalized
G_strict_c1_9b_hindsight,G_strict,c1,shipment_preview_001,0,36,38,38,18,2.0000,171416,880173.0,reviewer_rejected
G_strict_c1_9b_hindsight,G_strict,c1,simple_mean_bug_001,1,3,4,4,18,0.1667,9698,87282.0,auto_finalized
G_strict_c1_9b_hindsight,G_strict,c1,status_slug_001,1,3,4,4,18,0.1667,9013,81117.0,auto_finalized
G_strict_c1_9b_hindsight,G_strict,c1,team_digest_001,0,0,0,0,0,,0,0.0,
G_strict_c1_9b_hindsight,G_strict,c1,workspace_digest_001,0,0,0,0,0,,0,0.0,
G_strict_c2_9b_hindsight,G_strict,c2,assignee_board_001,0,36,38,38,18,2.0000,143344,613098.0,reviewer_rejected
G_strict_c2_9b_hindsight,G_strict,c2,campaign_header_001,0,36,38,38,18,2.0000,226095,672957.0,reviewer_rejected
G_strict_c2_9b_hindsight,G_strict,c2,comment_highlight_001,1,4,5,5,18,0.2222,13150,118350.0,auto_finalized
G_strict_c2_9b_hindsight,G_strict,c2,dispatch_preview_001,0,35,41,41,18,1.9444,257032,1415322.0,reviewer_rejected
G_strict_c2_9b_hindsight,G_strict,c2,fee_rounding_001,1,4,5,5,18,0.2222,11261,101349.0,auto_finalized
G_strict_c2_9b_hindsight,G_strict,c2,headline_api_001,0,20,22,22,18,1.1111,88659,303750.0,reviewer_rejected
G_strict_c2_9b_hindsight,G_strict,c2,incident_brief_c2_001,1,3,4,4,18,0.1667,12709,114381.0,auto_finalized
G_strict_c2_9b_hindsight,G_strict,c2,invoice_summary_001,1,4,5,5,18,0.2222,13261,119349.0,auto_finalized
G_strict_c2_9b_hindsight,G_strict,c2,label_join_001,1,4,5,5,18,0.2222,10888,97992.0,auto_finalized
G_strict_c2_9b_hindsight,G_strict,c2,partner_brief_001,1,8,9,9,18,0.4444,24125,217125.0,auto_finalized
G_strict_c2_9b_hindsight,G_strict,c2,profile_preview_001,0,15,17,17,18,0.8333,44644,219870.0,reviewer_rejected
G_strict_c2_9b_hindsight,G_strict,c2,queue_digest_001,1,3,4,4,18,0.1667,9670,87030.0,auto_finalized
G_strict_c2_9b_hindsight,G_strict,c2,ratio_guard_001,1,4,5,5,18,0.2222,22471,202239.0,auto_finalized
G_strict_c2_9b_hindsight,G_strict,c2,renewal_banner_001,1,5,6,6,18,0.2778,19385,174465.0,auto_finalized
G_strict_c2_9b_hindsight,G_strict,c2,retry_slot_001,1,3,4,4,18,0.1667,9218,82962.0,auto_finalized
G_strict_c2_9b_hindsight,G_strict,c2,shipment_digest_001,1,4,5,5,18,0.2222,12751,114759.0,auto_finalized
G_strict_c2_9b_hindsight,G_strict,c2,sprint_rollup_001,1,6,7,7,18,0.3333,17792,160128.0,auto_finalized
G_strict_c2_9b_hindsight,G_strict,c2,tag_visibility_001,1,4,5,5,18,0.2222,11244,101196.0,auto_finalized
G_strict_c2_9b_hindsight,G_strict,c2,timeline_caption_001,0,36,38,38,18,2.0000,130716,662643.0,reviewer_rejected
G_strict_c2_9b_hindsight,G_strict,c2,window_center_001,1,3,4,4,18,0.1667,10984,98856.0,auto_finalized
G_strict_c3_9b_hindsight,G_strict,c3,alert_subject_001,0,28,30,30,18,1.5556,105560,324648.0,reviewer_rejected
G_strict_c3_9b_hindsight,G_strict,c3,backlog_health_medium_c3_001,1,3,4,4,18,0.1667,9870,88830.0,auto_finalized
G_strict_c3_9b_hindsight,G_strict,c3,c3_banner_trim_001,1,3,4,4,18,0.1667,8767,78903.0,auto_finalized
G_strict_c3_9b_hindsight,G_strict,c3,c3_clamp_floor_001,1,3,4,4,18,0.1667,8832,79488.0,auto_finalized
G_strict_c3_9b_hindsight,G_strict,c3,c3_csv_count_001,1,3,4,4,18,0.1667,8752,78768.0,auto_finalized
G_strict_c3_9b_hindsight,G_strict,c3,c3_eta_label_001,1,3,4,4,18,0.1667,8868,79812.0,auto_finalized
G_strict_c3_9b_hindsight,G_strict,c3,c3_initials_join_001,0,32,41,41,18,1.7778,277296,1393524.0,reviewer_rejected
G_strict_c3_9b_hindsight,G_strict,c3,c3_slug_tail_001,1,3,4,4,18,0.1667,8738,78642.0,auto_finalized
G_strict_c3_9b_hindsight,G_strict,c3,c3_title_case_001,1,4,5,5,18,0.2222,19184,172656.0,auto_finalized
G_strict_c3_9b_hindsight,G_strict,c3,escalation_caption_001,0,32,39,39,18,1.7778,164471,844956.0,reviewer_rejected
G_strict_c3_9b_hindsight,G_strict,c3,invoice_alerts_medium_c3_001,1,3,4,4,18,0.1667,9900,89100.0,auto_finalized
G_strict_c3_9b_hindsight,G_strict,c3,ledger_preview_001,0,36,38,38,18,2.0000,150581,582183.0,reviewer_rejected
G_strict_c3_9b_hindsight,G_strict,c3,oncall_brief_medium_c3_001,1,3,4,4,18,0.1667,9834,88506.0,auto_finalized
G_strict_c3_9b_hindsight,G_strict,c3,quota_snapshot_medium_c3_001,1,3,4,4,18,0.1667,9925,89325.0,auto_finalized
G_strict_c3_9b_hindsight,G_strict,c3,release_notes_medium_c3_001,1,4,5,5,18,0.2222,12626,113634.0,auto_finalized
G_strict_c3_9b_hindsight,G_strict,c3,roster_signature_001,0,36,38,38,18,2.0000,139769,673137.0,reviewer_rejected
G_strict_c3_9b_hindsight,G_strict,c3,segment_badge_001,1,18,19,19,18,1.0000,84317,758853.0,reviewer_accepted_finalized
G_strict_c3_9b_hindsight,G_strict,c3,ticket_digest_medium_c3_001,1,4,5,5,18,0.2222,12629,113661.0,auto_finalized
G_strict_c3_9b_hindsight,G_strict,c3,transfer_digest_001,0,36,38,38,18,2.0000,265841,1573470.0,reviewer_rejected
G_strict_c3_9b_hindsight,G_strict,c3,uptime_rollup_medium_c3_001,1,4,5,5,18,0.2222,12693,114237.0,auto_finalized
H_c1_9b_selfeval,H,c1,board_rollup_001,1,4,5,5,18,0.2222,13294,135279.0,auto_finalized
H_c1_9b_selfeval,H,c1,budget_snapshot_001,0,35,39,39,18,1.9444,207306,1315521.0,reviewer_rejected
H_c1_9b_selfeval,H,c1,contact_card_001,0,27,29,29,18,1.5000,102612,686160.0,reviewer_rejected
H_c1_9b_selfeval,H,c1,digest_preview_001,0,22,24,24,18,1.2222,134228,178506.0,reviewer_rejected
H_c1_9b_selfeval,H,c1,incident_brief_001,1,6,7,7,18,0.3333,20958,211347.0,auto_finalized
H_c1_9b_selfeval,H,c1,invoice_footer_001,1,3,4,4,18,0.1667,18954,183348.0,auto_finalized
H_c1_9b_selfeval,H,c1,label_formatter_001,1,6,8,8,18,0.3333,50509,486414.0,auto_finalized
H_c1_9b_selfeval,H,c1,median_window_001,1,3,4,4,18,0.1667,16325,158895.0,auto_finalized
H_c1_9b_selfeval,H,c1,milestone_rollup_001,0,8,10,10,18,0.4444,24014,128475.0,reviewer_rejected
H_c1_9b_selfeval,H,c1,nested_app_001,1,6,7,7,18,0.3333,28150,275940.0,auto_finalized
H_c1_9b_selfeval,H,c1,owner_recap_001,0,26,28,28,18,1.4444,100266,721206.0,reviewer_rejected
H_c1_9b_selfeval,H,c1,owner_sort_001,1,3,4,4,18,0.1667,9483,97317.0,auto_finalized
H_c1_9b_selfeval,H,c1,priority_snapshot_001,1,5,6,6,18,0.2778,15693,160065.0,auto_finalized
H_c1_9b_selfeval,H,c1,renewal_preview_001,1,24,26,26,18,1.3333,88144,252396.0,auto_finalized
H_c1_9b_selfeval,H,c1,risk_score_001,1,3,4,4,18,0.1667,9610,98730.0,auto_finalized
H_c1_9b_selfeval,H,c1,shipment_preview_001,0,33,39,39,18,1.8333,146663,728883.0,reviewer_rejected
H_c1_9b_selfeval,H,c1,simple_mean_bug_001,1,3,4,4,18,0.1667,9698,99144.0,auto_finalized
H_c1_9b_selfeval,H,c1,status_slug_001,1,3,4,4,18,0.1667,9013,93294.0,auto_finalized
H_c1_9b_selfeval,H,c1,team_digest_001,1,8,9,9,18,0.4444,67962,648459.0,auto_finalized
H_c1_9b_selfeval,H,c1,workspace_digest_001,1,6,7,7,18,0.3333,23890,238257.0,auto_finalized
H_c2_9b_selfeval,H,c2,assignee_board_001,0,36,38,38,18,2.0000,194960,748395.0,reviewer_rejected
H_c2_9b_selfeval,H,c2,campaign_header_001,0,36,38,38,18,2.0000,148110,795375.0,reviewer_rejected
H_c2_9b_selfeval,H,c2,comment_highlight_001,1,4,5,5,18,0.2222,13231,134064.0,auto_finalized
H_c2_9b_selfeval,H,c2,dispatch_preview_001,0,36,38,38,18,2.0000,128855,702288.0,reviewer_rejected
H_c2_9b_selfeval,H,c2,fee_rounding_001,1,4,5,5,18,0.2222,11370,117000.0,auto_finalized
H_c2_9b_selfeval,H,c2,headline_api_001,0,16,41,41,18,0.8889,271170,1121895.0,reviewer_rejected
H_c2_9b_selfeval,H,c2,incident_brief_c2_001,1,3,4,4,18,0.1667,10002,102231.0,auto_finalized
H_c2_9b_selfeval,H,c2,invoice_summary_001,1,4,5,5,18,0.2222,13287,134316.0,auto_finalized
H_c2_9b_selfeval,H,c2,label_join_001,1,5,6,6,18,0.2778,13436,136584.0,auto_finalized
H_c2_9b_selfeval,H,c2,partner_brief_001,1,6,7,7,18,0.3333,18021,184185.0,auto_finalized
H_c2_9b_selfeval,H,c2,profile_preview_001,0,25,27,27,18,1.3889,106898,862452.0,reviewer_rejected
H_c2_9b_selfeval,H,c2,queue_digest_001,1,3,4,4,18,0.1667,9670,98856.0,auto_finalized
H_c2_9b_selfeval,H,c2,ratio_guard_001,1,4,5,5,18,0.2222,13254,134694.0,auto_finalized
H_c2_9b_selfeval,H,c2,renewal_banner_001,1,7,8,8,18,0.3889,28490,280017.0,auto_finalized
H_c2_9b_selfeval,H,c2,retry_slot_001,1,4,5,5,18,0.2222,11775,121131.0,auto_finalized
H_c2_9b_selfeval,H,c2,shipment_digest_001,1,4,5,5,18,0.2222,12718,130194.0,auto_finalized
H_c2_9b_selfeval,H,c2,sprint_rollup_001,1,6,7,7,18,0.3333,17792,182295.0,auto_finalized
H_c2_9b_selfeval,H,c2,tag_visibility_001,1,4,5,5,18,0.2222,11244,115371.0,auto_finalized
H_c2_9b_selfeval,H,c2,timeline_caption_001,0,36,38,38,18,2.0000,156818,751284.0,reviewer_rejected
H_c2_9b_selfeval,H,c2,window_center_001,1,3,4,4,18,0.1667,8796,90630.0,auto_finalized
I_c1_sweSearch_9b,I,c1,board_rollup_001,1,4,5,5,18,0.2222,13294,135279.0,auto_finalized
I_c1_sweSearch_9b,I,c1,budget_snapshot_001,0,36,38,38,18,2.0000,170451,971163.0,reviewer_rejected
I_c1_sweSearch_9b,I,c1,contact_card_001,0,29,31,31,18,1.6111,131717,895473.0,reviewer_rejected
I_c1_sweSearch_9b,I,c1,digest_preview_001,0,32,34,34,18,1.7778,203698,1315746.0,reviewer_rejected
I_c1_sweSearch_9b,I,c1,incident_brief_001,1,6,7,7,18,0.3333,21271,214164.0,auto_finalized
I_c1_sweSearch_9b,I,c1,invoice_footer_001,1,10,12,12,18,0.5556,71855,699012.0,auto_finalized
I_c1_sweSearch_9b,I,c1,label_formatter_001,1,4,5,5,18,0.2222,20355,198126.0,auto_finalized
I_c1_sweSearch_9b,I,c1,median_window_001,1,3,4,4,18,0.1667,16183,157617.0,auto_finalized
I_c1_sweSearch_9b,I,c1,milestone_rollup_001,1,8,10,10,18,0.4444,33552,216414.0,auto_finalized
I_c1_sweSearch_9b,I,c1,nested_app_001,1,21,27,27,18,1.1667,153639,256446.0,auto_finalized
I_c1_sweSearch_9b,I,c1,owner_recap_001,1,9,10,10,18,0.5000,56313,542052.0,auto_finalized
I_c1_sweSearch_9b,I,c1,owner_sort_001,1,3,4,4,18,0.1667,11833,118467.0,auto_finalized
I_c1_sweSearch_9b,I,c1,priority_snapshot_001,0,10,12,12,18,0.5556,32012,196029.0,reviewer_rejected
